,CBS_Class,CBS_MY_Order,CBS_MY_Rate,CBS_XS_MY,CBS_DXPZ,CBS_XSCS,CBS_CRTAX,Book_Class,CBS_BK_Average_price,CBS_BK_MY_Order,CBS_BK_MY_Rate,CBS_BK_XS_MY,CBS_BK_DXPZ,CBS_BK_XSCS,FXS_Class,User_Area,User_Get_Price,FXS_Discount,FXS_BK_MY_Order,FXS_BK_MY_Rate,FXS_BK_MY,FXS_BK_DXPZ,FXS_BK_XSCS,FXS_BK_Average_Price
3204,1,72,0.3846,32256381.34,3830,897743,0.07,1,48.88,201,0.081,1300019.15,474,26595,4,3,9.0,0.585,181,0.0906,265971.4,272,5362,49.6
3205,1,72,0.3846,32256381.34,3830,897743,0.07,6,21.25,56,0.4324,8760598.26,1769,412285,4,3,9.0,0.585,54,0.444,1460577.95,774,66645,21.92
3206,1,72,0.3846,32256381.34,3830,897743,0.08,5,26.61,79,0.1056,738393.8,190,27746,4,3,9.0,0.585,78,0.1065,127153.2,86,4129,30.8
3207,1,72,0.3846,32256381.34,3830,897743,0.07,3,26.72,68,0.36,5277008.48,548,197491,4,3,9.0,0.585,80,0.2826,775712.4,411,28617,27.11
3208,1,72,0.3846,32256381.34,3830,897743,0.08,7,58.5,80,0.1471,1118224.2,115,19116,4,3,9.0,0.585,70,0.1598,247472.1,72,4477,55.28
3209,1,72,0.3846,32256381.34,3830,897743,0.07,2,41.04,44,0.5579,7145215.95,560,174120,4,3,9.0,0.585,38,0.6648,1514247.8,376,36478,41.51
3210,1,72,0.3846,32256381.34,3830,897743,0.07,4,57.74,63,0.4101,2207896.5,144,38241,4,3,9.0,0.585,61,0.4364,445156.8,100,7494,59.4
3211,1,72,0.3846,32256381.34,3830,897743,0.07,8,2656.6,1,53.2225,5709025.0,30,2149,4,3,9.0,0.585,1,66.7787,895838.0,10,347,2581.67
3212,1,72,0.3846,32256381.34,3830,897743,0.07,1,48.88,201,0.081,1300019.15,474,26595,2,1,9.0,0.585,196,0.0771,227813.35,286,4972,45.82
3213,1,72,0.3846,32256381.34,3830,897743,0.07,6,21.25,56,0.4324,8760598.26,1769,412285,2,1,9.0,0.585,55,0.4157,1986724.6,903,88146,22.54
3214,1,72,0.3846,32256381.34,3830,897743,0.08,5,26.61,79,0.1056,738393.8,190,27746,2,1,9.0,0.585,76,0.1178,191283.9,113,7751,24.68
3215,1,72,0.3846,32256381.34,3830,897743,0.07,3,26.72,68,0.36,5277008.48,548,197491,2,1,9.0,0.585,65,0.3962,1141526.68,439,43752,26.09
3216,1,72,0.3846,32256381.34,3830,897743,0.08,7,58.5,80,0.1471,1118224.2,115,19116,2,1,9.0,0.585,90,0.1156,172926.7,77,3244,53.31
3217,1,72,0.3846,32256381.34,3830,897743,0.07,2,41.04,44,0.5579,7145215.95,560,174120,2,1,9.0,0.585,56,0.4066,1111020.3,436,36427,30.5
3218,1,72,0.3846,32256381.34,3830,897743,0.07,4,57.74,63,0.4101,2207896.5,144,38241,2,1,9.0,0.585,72,0.3241,324585.1,102,6048,53.67
3219,1,72,0.3846,32256381.34,3830,897743,0.07,8,2656.6,1,53.2225,5709025.0,30,2149,2,1,9.0,0.585,1,60.251000000000005,1116669.0,22,439,2543.67
3220,1,72,0.3846,32256381.34,3830,897743,0.07,1,48.88,201,0.081,1300019.15,474,26595,1,1,9.0,0.585,202,0.0683,325422.45,321,7146,45.54
3221,1,72,0.3846,32256381.34,3830,897743,0.07,6,21.25,56,0.4324,8760598.26,1769,412285,1,1,9.0,0.585,53,0.4266,3456448.9,1267,162496,21.27
3222,1,72,0.3846,32256381.34,3830,897743,0.08,5,26.61,79,0.1056,738393.8,190,27746,1,1,9.0,0.585,69,0.1301,286544.3,156,11656,24.58
3223,1,72,0.3846,32256381.34,3830,897743,0.07,3,26.72,68,0.36,5277008.48,548,197491,1,1,9.0,0.585,50,0.5479,2343551.1,492,89735,26.12
3224,1,72,0.3846,32256381.34,3830,897743,0.08,7,58.5,80,0.1471,1118224.2,115,19116,1,1,9.0,0.585,71,0.184,347021.2,89,5470,63.44
3225,1,72,0.3846,32256381.34,3830,897743,0.07,2,41.04,44,0.5579,7145215.95,560,174120,1,1,9.0,0.585,48,0.5406,2543707.15,521,58954,43.15
3226,1,72,0.3846,32256381.34,3830,897743,0.07,4,57.74,63,0.4101,2207896.5,144,38241,1,1,9.0,0.585,78,0.2586,424883.3,123,7978,53.26
3227,1,72,0.3846,32256381.34,3830,897743,0.07,8,2656.6,1,53.2225,5709025.0,30,2149,1,1,9.0,0.585,1,53.1525,1911887.0,17,677,2824.06
3228,1,72,0.3846,32256381.34,3830,897743,0.07,1,48.88,201,0.081,1300019.15,474,26595,5,4,9.0,0.585,160,0.0615,34548.2,80,436,79.24
3229,1,72,0.3846,32256381.34,3830,897743,0.07,6,21.25,56,0.4324,8760598.26,1769,412285,5,4,9.0,0.585,63,0.3261,121692.8,325,6075,20.03
3230,1,72,0.3846,32256381.34,3830,897743,0.08,5,26.61,79,0.1056,738393.8,190,27746,5,4,9.0,0.585,82,0.0352,7573.5,36,275,27.54
3231,1,72,0.3846,32256381.34,3830,897743,0.07,3,26.72,68,0.36,5277008.48,548,197491,5,4,9.0,0.585,82,0.239,139731.2,283,4909,28.46
3232,1,72,0.3846,32256381.34,3830,897743,0.08,7,58.5,80,0.1471,1118224.2,115,19116,5,4,9.0,0.585,131,0.0315,3159.8,17,103,30.68
3233,1,72,0.3846,32256381.34,3830,897743,0.07,2,41.04,44,0.5579,7145215.95,560,174120,5,4,9.0,0.585,38,0.6009,162772.0,273,2802,58.09
3234,1,72,0.3846,32256381.34,3830,897743,0.07,4,57.74,63,0.4101,2207896.5,144,38241,5,4,9.0,0.585,60,0.3568,47027.1,46,735,63.98
3235,1,72,0.3846,32256381.34,3830,897743,0.07,8,2656.6,1,53.2225,5709025.0,30,2149,5,4,9.0,0.585,2,26.6478,116220.0,5,37,3141.08
3236,1,85,0.3361,27911372.39,3753,730776,0.07,1,39.61,206,0.0624,944987.2,466,23859,3,2,9.0,0.585,191,0.0819,310175.1,355,6990,44.37
3237,1,85,0.3361,27911372.39,3753,730776,0.07,6,22.49,66,0.3169,6664085.76,1663,296315,3,2,9.0,0.585,60,0.3392,1001351.7,661,55314,18.1
3238,1,85,0.3361,27911372.39,3753,730776,0.08,5,29.24,93,0.0596,405526.0,139,13871,3,2,9.0,0.585,108,0.0562,78451.2,56,2090,37.54
3239,1,85,0.3361,27911372.39,3753,730776,0.07,3,26.6,66,0.3662,5337886.48,605,200695,3,2,9.0,0.585,119,0.1786,609948.2,436,20228,30.15
3240,1,85,0.3361,27911372.39,3753,730776,0.08,7,65.0,84,0.1399,926659.1,109,14257,3,2,9.0,0.585,79,0.1478,286120.0,91,4468,64.04
3241,1,85,0.3361,27911372.39,3753,730776,0.07,2,48.96,50,0.5054,6949915.75,588,141946,3,2,9.0,0.585,40,0.6139,1534674.5,467,28727,53.42
3242,1,85,0.3361,27911372.39,3753,730776,0.07,4,51.98,62,0.3904,1961886.7,155,37742,3,2,9.0,0.585,41,0.6292,789819.1,105,14214,55.57
3243,1,85,0.3361,27911372.39,3753,730776,0.07,8,2257.5,1,51.4981,4720425.4,28,2091,3,2,9.0,0.585,1,43.4964,1130946.0,13,628,1800.87
3244,1,85,0.3361,27911372.39,3753,730776,0.07,1,39.61,206,0.0624,944987.2,466,23859,4,3,9.0,0.585,203,0.0683,207019.9,273,5224,39.63
3245,1,85,0.3361,27911372.39,3753,730776,0.07,6,22.49,66,0.3169,6664085.76,1663,296315,4,3,9.0,0.585,70,0.2943,1038698.6,558,43224,24.03
3246,1,85,0.3361,27911372.39,3753,730776,0.08,5,29.24,93,0.0596,405526.0,139,13871,4,3,9.0,0.585,95,0.0673,79071.8,56,2126,37.19
3247,1,85,0.3361,27911372.39,3753,730776,0.07,3,26.6,66,0.3662,5337886.48,605,200695,4,3,9.0,0.585,83,0.2646,775630.3,476,28001,27.7
3248,1,85,0.3361,27911372.39,3753,730776,0.08,7,65.0,84,0.1399,926659.1,109,14257,4,3,9.0,0.585,75,0.1502,215436.3,82,3409,63.2
3249,1,85,0.3361,27911372.39,3753,730776,0.07,2,48.96,50,0.5054,6949915.75,588,141946,4,3,9.0,0.585,49,0.5058,1291153.4,458,27445,47.05
3250,1,85,0.3361,27911372.39,3753,730776,0.07,4,51.98,62,0.3904,1961886.7,155,37742,4,3,9.0,0.585,64,0.3912,397352.2,99,7617,52.17
3251,1,85,0.3361,27911372.39,3753,730776,0.07,8,2257.5,1,51.4981,4720425.4,28,2091,4,3,9.0,0.585,1,60.3399,1041281.0,14,411,2533.53
3252,1,85,0.3361,27911372.39,3753,730776,0.07,1,39.61,206,0.0624,944987.2,466,23859,2,1,9.0,0.585,211,0.057999999999999996,162707.7,294,4289,37.94
3253,1,85,0.3361,27911372.39,3753,730776,0.07,6,22.49,66,0.3169,6664085.76,1663,296315,2,1,9.0,0.585,73,0.2911,1495888.25,923,67402,22.19
3254,1,85,0.3361,27911372.39,3753,730776,0.08,5,29.24,93,0.0596,405526.0,139,13871,2,1,9.0,0.585,98,0.0552,89941.4,89,3647,24.66
3255,1,85,0.3361,27911372.39,3753,730776,0.07,3,26.6,66,0.3662,5337886.48,605,200695,2,1,9.0,0.585,64,0.3592,1079606.98,502,41025,26.32
3256,1,85,0.3361,27911372.39,3753,730776,0.08,7,65.0,84,0.1399,926659.1,109,14257,2,1,9.0,0.585,104,0.0908,111911.5,80,1920,58.29
3257,1,85,0.3361,27911372.39,3753,730776,0.07,2,48.96,50,0.5054,6949915.75,588,141946,2,1,9.0,0.585,52,0.4654,1398221.5,477,31006,45.1
3258,1,85,0.3361,27911372.39,3753,730776,0.07,4,51.98,62,0.3904,1961886.7,155,37742,2,1,9.0,0.585,67,0.3062,299295.2,121,6333,47.26
3259,1,85,0.3361,27911372.39,3753,730776,0.07,8,2257.5,1,51.4981,4720425.4,28,2091,2,1,9.0,0.585,1,43.3317,725139.0,16,360,2014.28
3260,1,85,0.3361,27911372.39,3753,730776,0.07,1,39.61,206,0.0624,944987.2,466,23859,1,1,9.0,0.585,222,0.045,222434.9,317,6009,37.02
3261,1,85,0.3361,27911372.39,3753,730776,0.07,6,22.49,66,0.3169,6664085.76,1663,296315,1,1,9.0,0.585,61,0.3428,2966683.63,1140,122697,24.18
3262,1,85,0.3361,27911372.39,3753,730776,0.08,5,29.24,93,0.0596,405526.0,139,13871,1,1,9.0,0.585,92,0.0651,152657.0,122,5814,26.26
3263,1,85,0.3361,27911372.39,3753,730776,0.07,3,26.6,66,0.3662,5337886.48,605,200695,1,1,9.0,0.585,42,0.5682,2689750.6,547,104337,25.78
3264,1,85,0.3361,27911372.39,3753,730776,0.08,7,65.0,84,0.1399,926659.1,109,14257,1,1,9.0,0.585,78,0.1615,298706.9,91,4251,70.27
3265,1,85,0.3361,27911372.39,3753,730776,0.07,2,48.96,50,0.5054,6949915.75,588,141946,1,1,9.0,0.585,55,0.4816,2521157.95,530,49898,50.53
3266,1,85,0.3361,27911372.39,3753,730776,0.07,4,51.98,62,0.3904,1961886.7,155,37742,1,1,9.0,0.585,72,0.2733,442624.6,124,8902,49.72
3267,1,85,0.3361,27911372.39,3753,730776,0.07,8,2257.5,1,51.4981,4720425.4,28,2091,1,1,9.0,0.585,1,56.3619,1653119.4,17,634,2607.44
3268,1,85,0.3361,27911372.39,3753,730776,0.07,1,39.61,206,0.0624,944987.2,466,23859,5,4,9.0,0.585,142,0.0808,31398.8,57,1045,30.05
3269,1,85,0.3361,27911372.39,3753,730776,0.07,6,22.49,66,0.3169,6664085.76,1663,296315,5,4,9.0,0.585,85,0.1682,74284.7,273,3428,21.67
3270,1,85,0.3361,27911372.39,3753,730776,0.08,5,29.24,93,0.0596,405526.0,139,13871,5,4,9.0,0.585,123,0.0117,2280.4,26,95,24.0
3271,1,85,0.3361,27911372.39,3753,730776,0.07,3,26.6,66,0.3662,5337886.48,605,200695,5,4,9.0,0.585,68,0.3611,114617.4,318,4415,25.96
3272,1,85,0.3361,27911372.39,3753,730776,0.08,7,65.0,84,0.1399,926659.1,109,14257,5,4,9.0,0.585,72,0.1524,9865.2,16,126,78.3
3273,1,85,0.3361,27911372.39,3753,730776,0.07,2,48.96,50,0.5054,6949915.75,588,141946,5,4,9.0,0.585,68,0.2268,66425.6,311,1882,35.3
3274,1,85,0.3361,27911372.39,3753,730776,0.07,4,51.98,62,0.3904,1961886.7,155,37742,5,4,9.0,0.585,79,0.261,21090.6,36,397,53.12
3275,1,85,0.3361,27911372.39,3753,730776,0.07,8,2257.5,1,51.4981,4720425.4,28,2091,5,4,9.0,0.585,1,72.5842,129490.0,5,35,3699.71
3276,1,82,0.3453,30020474.46,3797,798855,0.07,1,30.84,231,0.0443,692449.09,496,22453,3,2,9.0,0.585,216,0.0558,212908.85,311,6372,33.41
3277,1,82,0.3453,30020474.46,3797,798855,0.07,6,25.72,64,0.3443,7678706.07,1281,298567,3,2,9.0,0.585,58,0.3344,1022374.5,528,40175,25.45
3278,1,82,0.3453,30020474.46,3797,798855,0.08,5,37.47,93,0.0577,366673.2,134,9786,3,2,9.0,0.585,105,0.0589,74844.0,46,1369,54.67
3279,1,82,0.3453,30020474.46,3797,798855,0.07,3,26.57,68,0.3287,5168705.2,746,194532,3,2,9.0,0.585,126,0.1581,562882.8,484,20019,28.12
3280,1,82,0.3453,30020474.46,3797,798855,0.08,7,56.97,74,0.1423,912612.4,105,16018,3,2,9.0,0.585,76,0.1411,273194.6,89,4230,64.59
3281,1,82,0.3453,30020474.46,3797,798855,0.07,2,43.93,37,0.6396,9860756.8,861,224472,3,2,9.0,0.585,37,0.643,1723309.3,636,32094,53.7
3282,1,82,0.3453,30020474.46,3797,798855,0.07,4,49.85,65,0.3128,1562921.2,144,31350,3,2,9.0,0.585,51,0.4941,616829.0,100,11070,55.72
3283,1,82,0.3453,30020474.46,3797,798855,0.07,8,2252.62,1,39.5226,3777650.5,30,1677,3,2,9.0,0.585,1,40.2244,833606.0,11,388,2148.47
3284,1,82,0.3453,30020474.46,3797,798855,0.07,1,30.84,231,0.0443,692449.09,496,22453,4,3,9.0,0.585,220,0.0496,142390.5,253,4530,31.43
3285,1,82,0.3453,30020474.46,3797,798855,0.07,6,25.72,64,0.3443,7678706.07,1281,298567,4,3,9.0,0.585,63,0.3515,1243233.17,554,44354,28.03
3286,1,82,0.3453,30020474.46,3797,798855,0.08,5,37.47,93,0.0577,366673.2,134,9786,4,3,9.0,0.585,86,0.0671,70246.7,50,1543,45.53
3287,1,82,0.3453,30020474.46,3797,798855,0.07,3,26.57,68,0.3287,5168705.2,746,194532,4,3,9.0,0.585,82,0.244,709508.2,525,26606,26.67
3288,1,82,0.3453,30020474.46,3797,798855,0.08,7,56.97,74,0.1423,912612.4,105,16018,4,3,9.0,0.585,68,0.1482,196035.1,79,3566,54.97
3289,1,82,0.3453,30020474.46,3797,798855,0.07,2,43.93,37,0.6396,9860756.8,861,224472,4,3,9.0,0.585,41,0.5595,1478917.7,669,36049,41.03
3290,1,82,0.3453,30020474.46,3797,798855,0.07,4,49.85,65,0.3128,1562921.2,144,31350,4,3,9.0,0.585,65,0.311,299793.1,89,6564,45.67
3291,1,82,0.3453,30020474.46,3797,798855,0.07,8,2252.62,1,39.5226,3777650.5,30,1677,4,3,9.0,0.585,1,52.983000000000004,599041.0,13,297,2016.97
3292,1,82,0.3453,30020474.46,3797,798855,0.07,1,30.84,231,0.0443,692449.09,496,22453,2,1,9.0,0.585,206,0.0558,159695.0,321,6046,26.41
3293,1,82,0.3453,30020474.46,3797,798855,0.07,6,25.72,64,0.3443,7678706.07,1281,298567,2,1,9.0,0.585,65,0.3215,1711234.28,717,65798,26.01
3294,1,82,0.3453,30020474.46,3797,798855,0.08,5,37.47,93,0.0577,366673.2,134,9786,2,1,9.0,0.585,99,0.0494,71780.0,86,2051,35.0
3295,1,82,0.3453,30020474.46,3797,798855,0.07,3,26.57,68,0.3287,5168705.2,746,194532,2,1,9.0,0.585,66,0.3196,1053494.0,605,39721,26.52
3296,1,82,0.3453,30020474.46,3797,798855,0.08,7,56.97,74,0.1423,912612.4,105,16018,2,1,9.0,0.585,87,0.1075,118745.7,75,2439,48.69
3297,1,82,0.3453,30020474.46,3797,798855,0.07,2,43.93,37,0.6396,9860756.8,861,224472,2,1,9.0,0.585,41,0.5656,1866585.5,716,46231,40.38
3298,1,82,0.3453,30020474.46,3797,798855,0.07,4,49.85,65,0.3128,1562921.2,144,31350,2,1,9.0,0.585,70,0.2361,229866.1,105,4691,49.0
3299,1,82,0.3453,30020474.46,3797,798855,0.07,8,2252.62,1,39.5226,3777650.5,30,1677,2,1,9.0,0.585,2,22.1417,712580.5,18,304,2344.01
3300,1,82,0.3453,30020474.46,3797,798855,0.07,1,30.84,231,0.0443,692449.09,496,22453,1,1,9.0,0.585,255,0.0314,173701.94,318,5401,32.16
3301,1,82,0.3453,30020474.46,3797,798855,0.07,6,25.72,64,0.3443,7678706.07,1281,298567,1,1,9.0,0.585,64,0.3599,3562225.72,1003,142428,25.01
3302,1,82,0.3453,30020474.46,3797,798855,0.08,5,37.47,93,0.0577,366673.2,134,9786,1,1,9.0,0.585,86,0.0607,145942.4,115,4712,30.97
3303,1,82,0.3453,30020474.46,3797,798855,0.07,3,26.57,68,0.3287,5168705.2,746,194532,1,1,9.0,0.585,46,0.4999,2744696.0,640,104443,26.28
3304,1,82,0.3453,30020474.46,3797,798855,0.08,7,56.97,74,0.1423,912612.4,105,16018,1,1,9.0,0.585,68,0.1607,319764.0,82,5701,56.09
3305,1,82,0.3453,30020474.46,3797,798855,0.07,2,43.93,37,0.6396,9860756.8,861,224472,1,1,9.0,0.585,38,0.7155,4595479.4,827,105932,43.38
3306,1,82,0.3453,30020474.46,3797,798855,0.07,4,49.85,65,0.3128,1562921.2,144,31350,1,1,9.0,0.585,77,0.2317,397713.7,116,8647,45.99
3307,1,82,0.3453,30020474.46,3797,798855,0.07,8,2252.62,1,39.5226,3777650.5,30,1677,1,1,9.0,0.585,1,51.8211,1537491.0,22,645,2383.71
3308,1,82,0.3453,30020474.46,3797,798855,0.07,1,30.84,231,0.0443,692449.09,496,22453,5,4,9.0,0.585,294,0.0066,3752.8,47,104,36.08
3309,1,82,0.3453,30020474.46,3797,798855,0.07,6,25.72,64,0.3443,7678706.07,1281,298567,5,4,9.0,0.585,66,0.2875,139638.4,274,5812,24.03
3310,1,82,0.3453,30020474.46,3797,798855,0.08,5,37.47,93,0.0577,366673.2,134,9786,5,4,9.0,0.585,106,0.0216,3860.1,22,111,34.78
3311,1,82,0.3453,30020474.46,3797,798855,0.07,3,26.57,68,0.3287,5168705.2,746,194532,5,4,9.0,0.585,95,0.2086,98124.2,307,3743,26.22
3312,1,82,0.3453,30020474.46,3797,798855,0.08,7,56.97,74,0.1423,912612.4,105,16018,5,4,9.0,0.585,106,0.0833,4873.0,18,82,59.43
3313,1,82,0.3453,30020474.46,3797,798855,0.07,2,43.93,37,0.6396,9860756.8,861,224472,5,4,9.0,0.585,40,0.5298,196464.9,348,4166,47.16
3314,1,82,0.3453,30020474.46,3797,798855,0.07,4,49.85,65,0.3128,1562921.2,144,31350,5,4,9.0,0.585,94,0.1997,18719.3,36,378,49.52
3315,1,82,0.3453,30020474.46,3797,798855,0.07,8,2252.62,1,39.5226,3777650.5,30,1677,5,4,9.0,0.585,1,55.8454,94932.0,6,43,2207.72
3316,1,73,0.3711,34227871.62,4046,1041813,0.07,1,34.84,215,0.048,869058.1,511,24946,3,2,9.0,0.585,207,0.0518,225541.1,256,4887,46.15
3317,1,73,0.3711,34227871.62,4046,1041813,0.07,6,25.28,45,0.5071,11894806.57,1250,470465,3,2,9.0,0.585,40,0.5634,1669116.24,593,60812,27.45
3318,1,73,0.3711,34227871.62,4046,1041813,0.08,5,42.8,125,0.0379,241815.5,119,5650,3,2,9.0,0.585,104,0.0549,63389.6,33,909,69.74
3319,1,73,0.3711,34227871.62,4046,1041813,0.07,3,27.88,67,0.305,5111063.8,806,183294,3,2,9.0,0.585,123,0.1533,567403.6,451,17497,32.43
3320,1,73,0.3711,34227871.62,4046,1041813,0.08,7,59.54,88,0.1139,698324.3,108,11729,3,2,9.0,0.585,93,0.1022,182549.5,78,2868,63.65
3321,1,73,0.3711,34227871.62,4046,1041813,0.07,2,35.23,39,0.684,11458986.35,1086,325236,3,2,9.0,0.585,33,0.7795,2239067.0,805,41968,53.35
3322,1,73,0.3711,34227871.62,4046,1041813,0.07,4,72.13,65,0.3053,1392192.4,145,19301,3,2,9.0,0.585,51,0.4307,486620.6,84,6669,72.97
3323,1,73,0.3711,34227871.62,4046,1041813,0.07,8,2149.01,1,30.4361,2561624.6,21,1192,3,2,9.0,0.585,2,21.2261,677113.0,10,369,1834.99
3324,1,73,0.3711,34227871.62,4046,1041813,0.07,1,34.84,215,0.048,869058.1,511,24946,4,3,9.0,0.585,200,0.0507,154263.9,258,3102,49.73
3325,1,73,0.3711,34227871.62,4046,1041813,0.07,6,25.28,45,0.5071,11894806.57,1250,470465,4,3,9.0,0.585,52,0.4823,1652510.72,699,59811,27.63
3326,1,73,0.3711,34227871.62,4046,1041813,0.08,5,42.8,125,0.0379,241815.5,119,5650,4,3,9.0,0.585,102,0.048,44877.1,35,888,50.54
3327,1,73,0.3711,34227871.62,4046,1041813,0.07,3,27.88,67,0.305,5111063.8,806,183294,4,3,9.0,0.585,81,0.2373,659278.0,529,23628,27.9
3328,1,73,0.3711,34227871.62,4046,1041813,0.08,7,59.54,88,0.1139,698324.3,108,11729,4,3,9.0,0.585,82,0.1197,133313.2,84,2327,57.29
3329,1,73,0.3711,34227871.62,4046,1041813,0.07,2,35.23,39,0.684,11458986.35,1086,325236,4,3,9.0,0.585,36,0.6859999999999999,1811729.8,882,50669,35.76
3330,1,73,0.3711,34227871.62,4046,1041813,0.07,4,72.13,65,0.3053,1392192.4,145,19301,4,3,9.0,0.585,67,0.2306,185198.1,83,3022,61.28
3331,1,73,0.3711,34227871.62,4046,1041813,0.07,8,2149.01,1,30.4361,2561624.6,21,1192,4,3,9.0,0.585,1,49.1074,407824.0,10,214,1905.72
3332,1,73,0.3711,34227871.62,4046,1041813,0.07,1,34.84,215,0.048,869058.1,511,24946,2,1,9.0,0.585,169,0.077,254264.2,292,9411,27.02
3333,1,73,0.3711,34227871.62,4046,1041813,0.07,6,25.28,45,0.5071,11894806.57,1250,470465,2,1,9.0,0.585,46,0.4779,2525905.78,753,100035,25.25
3334,1,73,0.3711,34227871.62,4046,1041813,0.08,5,42.8,125,0.0379,241815.5,119,5650,2,1,9.0,0.585,141,0.0244,38136.6,67,1039,36.71
3335,1,73,0.3711,34227871.62,4046,1041813,0.07,3,27.88,67,0.305,5111063.8,806,183294,2,1,9.0,0.585,68,0.27899999999999997,961693.6,598,35032,27.45
3336,1,73,0.3711,34227871.62,4046,1041813,0.08,7,59.54,88,0.1139,698324.3,108,11729,2,1,9.0,0.585,104,0.08800000000000001,92243.1,64,1624,56.8
3337,1,73,0.3711,34227871.62,4046,1041813,0.07,2,35.23,39,0.684,11458986.35,1086,325236,2,1,9.0,0.585,39,0.6863,2385466.4,870,78459,30.4
3338,1,73,0.3711,34227871.62,4046,1041813,0.07,4,72.13,65,0.3053,1392192.4,145,19301,2,1,9.0,0.585,70,0.2494,215400.3,94,3885,55.44
3339,1,73,0.3711,34227871.62,4046,1041813,0.07,8,2149.01,1,30.4361,2561624.6,21,1192,2,1,9.0,0.585,1,30.6746,430598.0,16,201,2142.28
3340,1,73,0.3711,34227871.62,4046,1041813,0.07,1,34.84,215,0.048,869058.1,511,24946,1,1,9.0,0.585,242,0.0334,228317.1,329,7393,30.88
3341,1,73,0.3711,34227871.62,4046,1041813,0.07,6,25.28,45,0.5071,11894806.57,1250,470465,1,1,9.0,0.585,45,0.5237,5830511.68,1059,241792,24.11
3342,1,73,0.3711,34227871.62,4046,1041813,0.08,5,42.8,125,0.0379,241815.5,119,5650,1,1,9.0,0.585,124,0.0366,92891.4,106,2753,33.74
3343,1,73,0.3711,34227871.62,4046,1041813,0.07,3,27.88,67,0.305,5111063.8,806,183294,1,1,9.0,0.585,50,0.4412,2814112.0,681,103211,27.27
3344,1,73,0.3711,34227871.62,4046,1041813,0.08,7,59.54,88,0.1139,698324.3,108,11729,1,1,9.0,0.585,84,0.1355,287975.0,75,4880,59.01
3345,1,73,0.3711,34227871.62,4046,1041813,0.07,2,35.23,39,0.684,11458986.35,1086,325236,1,1,9.0,0.585,39,0.6498,4777665.85,995,148748,32.12
3346,1,73,0.3711,34227871.62,4046,1041813,0.07,4,72.13,65,0.3053,1392192.4,145,19301,1,1,9.0,0.585,68,0.2949,493520.4,108,5551,88.91
3347,1,73,0.3711,34227871.62,4046,1041813,0.07,8,2149.01,1,30.4361,2561624.6,21,1192,1,1,9.0,0.585,1,44.4198,1012773.6,15,390,2596.86
3348,1,73,0.3711,34227871.62,4046,1041813,0.07,1,34.84,215,0.048,869058.1,511,24946,5,4,9.0,0.585,244,0.0116,6671.8,54,153,43.61
3349,1,73,0.3711,34227871.62,4046,1041813,0.07,6,25.28,45,0.5071,11894806.57,1250,470465,5,4,9.0,0.585,60,0.3351,216762.15,341,8015,27.04
3350,1,73,0.3711,34227871.62,4046,1041813,0.08,5,42.8,125,0.0379,241815.5,119,5650,5,4,9.0,0.585,100,0.0136,2520.8,12,61,41.32
3351,1,73,0.3711,34227871.62,4046,1041813,0.07,3,27.88,67,0.305,5111063.8,806,183294,5,4,9.0,0.585,78,0.24,108576.6,288,3926,27.66
3352,1,73,0.3711,34227871.62,4046,1041813,0.08,7,59.54,88,0.1139,698324.3,108,11729,5,4,9.0,0.585,140,0.0385,2243.5,10,30,74.78
3353,1,73,0.3711,34227871.62,4046,1041813,0.07,2,35.23,39,0.684,11458986.35,1086,325236,5,4,9.0,0.585,43,0.5976,245057.3,463,5392,45.45
3354,1,73,0.3711,34227871.62,4046,1041813,0.07,4,72.13,65,0.3053,1392192.4,145,19301,5,4,9.0,0.585,102,0.1274,11453.0,27,174,65.82
3355,1,73,0.3711,34227871.62,4046,1041813,0.07,8,2149.01,1,30.4361,2561624.6,21,1192,5,4,9.0,0.585,2,4.6781,33316.0,6,18,1850.89
3356,1,72,0.3966,32887799.39,3383,1130652,0.07,1,28.59,28,0.7768,13159315.89,1236,460205,3,2,9.0,0.585,26,0.8284,3704190.81,954,119817,30.92
3357,1,72,0.3966,32887799.39,3383,1130652,0.07,6,17.93,262,0.0212,410598.5,138,22895,3,2,9.0,0.585,252,0.0227,57122.1,65,3039,18.8
3358,1,72,0.3966,32887799.39,3383,1130652,0.08,5,49.48,132,0.0509,351881.0,34,7112,3,2,9.0,0.585,110,0.0653,101691.0,21,1998,50.9
3359,1,72,0.3966,32887799.39,3383,1130652,0.07,3,26.83,75,0.3348,4564992.9,988,170156,3,2,9.0,0.585,80,0.3099,1057403.2,536,37062,28.53
3360,1,72,0.3966,32887799.39,3383,1130652,0.08,7,50.78,113,0.0691,587134.9,163,11562,3,2,9.0,0.585,110,0.0745,184442.8,131,3577,51.56
3361,1,72,0.3966,32887799.39,3383,1130652,0.07,2,28.07,33,0.9123,10940803.5,674,389833,3,2,9.0,0.585,27,1.0351,2167873.8,611,72072,30.08
3362,1,72,0.3966,32887799.39,3383,1130652,0.07,4,41.43,51,0.525,2853442.7,148,68881,3,2,9.0,0.585,43,0.5984,798056.0,119,18489,43.16
3363,1,72,0.3966,32887799.39,3383,1130652,0.07,8,2453.75,35,0.1549,19630.0,2,8,3,2,9.0,0.585,20,0.5058,16830.0,2,7,2404.29
